"rho1","rho2","rho3","loglik2.5","loglik50","loglik97.5","rho0_2.5","rho0_50","rho0_97.5","rho1_2.5","rho1_50","rho1_97.5","rho2_2.5","rho2_50","rho2_97.5","rho3_2.5","rho3_50","rho3_97.5","rhomax_2.5","rhomax_50","rhomax_97.5"
0,0.25,0,NA,NA,NA,-0.167537690604309,0.0173303955050792,0.203124144707147,-0.0515359480138925,0.0242772927040141,0.103740056589835,-0.0627626612310752,0.27865566416089,0.581745230257015,-0.105628537704589,-0.0193527883103909,0.0693794208189085,1.2965006718967,1.52424124968251,1.80727050097317
0.1,-0.5,0.05,NA,NA,NA,-0.171731808352342,0.0208456111669757,0.214334408822869,-0.00994812550942892,0.0672356040303184,0.149932524106571,-0.450277375580811,-0.222308995593358,0.0379043708605737,0.00687036944719875,0.0648506915376368,0.134832679506966,1.35070571271204,1.58366704848045,1.86989764138205
0,-0.5,0.05,NA,NA,NA,-0.166786276901584,0.0301331022066021,0.234938614051527,-0.0439305545170545,0.0460465941702866,0.13379880354554,-0.83405797514811,-0.323850584385491,0.112026467404784,-0.0579441737689014,0.0550535879350353,0.179585913099775,1.51442016721936,1.82041648224435,2.20149599099072
0.2,0.5,0.1,NA,NA,NA,-0.16405306047959,0.0288063136083676,0.226461607491666,0.111799792572859,0.199611682424489,0.292620485539768,0.043871529852892,0.459381007444627,0.911678734379726,-0.0121091953416562,0.139128834058329,0.295960186569432,1.32208570291189,1.55575658892216,1.84880818516941
0.2,0.5,0,NA,NA,NA,-0.169477507895751,0.0233377268954982,0.222546515970553,0.0675857859292553,0.144715207790694,0.231812324447374,-0.125286662052494,0.211652552460626,0.592597018110789,-0.192211781015996,-0.0843085735982248,0.0169711418663349,1.36524296071524,1.61304512798928,1.91020892543692
0.4,0.5,0,NA,NA,NA,-0.151655547811519,0.0414145511276967,0.236670452771568,0.30749335136648,0.405751494920804,0.514004933160301,-0.0867115946671108,0.255239954810555,0.674637246966836,-0.118470222334213,0.00108716234640245,0.146402899845051,1.26508986427633,1.50128507181648,1.78175249287283
0.2,0,-0.05,NA,NA,NA,-0.161278434451715,0.0327341514473113,0.22150831017929,0.120838707445552,0.211561100718427,0.314281686622948,-0.0762107340610809,0.280430507519529,0.612654499962801,-0.190247340242909,-0.0701739926727447,0.0501804430910821,1.60722944363866,1.89226707957636,2.24680680547685
0.3,0,0,NA,NA,NA,-0.178130841169978,0.0140586052340627,0.19803171645321,0.234578867373469,0.317742120294556,0.41176596023785,-0.318686790224302,-0.0873182759101077,0.17886334372176,-0.102165473743945,-0.0183773523118308,0.0769299742392931,1.27688287374159,1.51183358579977,1.78843123922231
0.4,0,0,NA,NA,NA,-0.197705570495752,-0.00550017439954922,0.184299196392703,0.245199679163808,0.333407306601649,0.435211557660051,-0.217885899304807,0.122306358999291,0.440646772292227,-0.21854636524945,-0.0891902363107673,0.0403651983196859,1.31090632739775,1.5481104839038,1.84368308157891
0.5,0,0,NA,NA,NA,-0.188486195534561,0.0106334255962572,0.206606733217749,0.307797875714943,0.400277499800589,0.509345753213096,-0.416275763786046,-0.127963980649974,0.170310910171639,-0.0884997599925018,0.0217582471182812,0.151762324368031,1.41424722170841,1.6669074824179,1.96487855252103
0.2,-0.5,0,NA,NA,NA,-0.179135503447905,0.0194203738502178,0.216493606845054,0.119900183304081,0.201808872205248,0.292941921608603,-0.536828438756056,-0.243223243903648,0.013805809188457,-0.0217449548322678,0.0593818955912452,0.150679542120614,1.36561174488069,1.61726496404309,1.92577466531556
0.2,-0.25,0.05,NA,NA,NA,-0.173817456656654,0.0187557886710332,0.221692461705924,0.101453426968375,0.182774795051603,0.269176446803393,-0.421150183136321,-0.0481167323761513,0.357587676375338,-0.00906120188850943,0.100287742491349,0.228944650495515,1.23176921825104,1.4475873822263,1.71315853427568
0.4,0.5,0.1,NA,NA,NA,-0.18065738731126,0.014598573166234,0.210081446255953,0.236228138918914,0.330332056244859,0.430580926896277,0.00136509610049101,0.393490521576462,0.738372685893556,-0.0702387435890151,0.0644664727616763,0.18929107010699,1.47921964903068,1.75455402362557,2.09162977784212
0.1,0.5,0.1,NA,NA,NA,-0.173973177427816,0.0235277371739062,0.219693782610249,0.0432313568026013,0.128670928441802,0.221899623372211,0.0209860186617666,0.265944540739163,0.49745507315047,0.0102897662415072,0.0806568453241134,0.155893395481113,1.37181645309172,1.63044022930249,1.91899242809669
0.3,0.5,0.1,NA,NA,NA,-0.191447159666557,0.00736376644215352,0.210123435783797,0.139834171723113,0.222914820455192,0.306054832789631,-0.310815856251208,-0.0378113328656973,0.263997100524859,-0.0124942410303776,0.0729712576436839,0.167770131574048,1.32456553046798,1.56411327550369,1.86229531518064
0.3,0,-0.1,NA,NA,NA,-0.171430918164677,0.0200855347505928,0.220127807558005,0.175959517353433,0.265961844203922,0.365680981137765,-0.165180149735661,0.0922260460420982,0.39109356354216,-0.171428523267544,-0.0779407313712198,0.0105280517145132,1.45317208150828,1.7144601603443,2.04832066484194
0.2,-0.25,0.1,NA,NA,NA,-0.165037037078419,0.0231096569860503,0.215763974903433,0.125616777832008,0.208379319877886,0.298597120559383,-0.178037987283086,0.192549561842793,0.502575274488085,-0.0121085957398804,0.0847760866002454,0.18241316595332,1.32172595216636,1.55388948882267,1.81422010518432
0.1,0,-0.1,NA,NA,NA,-0.163912858528646,0.0210265475954837,0.207663004817259,-0.0133569663794819,0.066024329589181,0.144047386931831,-0.149368202301532,0.309443185435695,0.751234315243982,-0.144729239625764,0.00974256909211144,0.16295391473048,1.2986435330993,1.5138170882716,1.77174875079027
0.4,-0.25,0.1,NA,NA,NA,-0.166698841270475,0.0251830559953905,0.216677933234196,0.258300424175595,0.350560209642833,0.457610080989697,-0.575727792171049,-0.224632393849835,0.103162307431032,-0.0631585585454036,0.0633781950189332,0.182315010338142,1.42295042083429,1.6845951107712,1.99758253340215
0.1,0,-0.05,NA,NA,NA,-0.166488078278039,0.0183705220491726,0.213505746100688,0.00519753169696378,0.0870096926825965,0.168521200980519,-0.525422955144676,-0.121534076575712,0.315741969126861,-0.294979793319422,-0.157283350210293,-0.0248782021407749,1.33654193277586,1.56780408166438,1.85778363916515
0.5,-0.25,0.1,NA,NA,NA,-0.164107958701744,0.0296982291108099,0.221312777657221,0.389426912451419,0.505611296892302,0.640060479655119,-0.418899254554003,-0.0917970345498433,0.204461729672848,0.0663566621354085,0.193822543602531,0.328616376275947,1.37223377102185,1.62803427361369,1.96755570218505
0.1,0.5,0,NA,NA,NA,-0.181899030110494,0.0166583447661307,0.217864929909016,0.0429122673831795,0.11746067044852,0.194770559306438,0.0109424646611094,0.25521483482648,0.54959986153492,-0.0950171608251656,-0.0151449039208778,0.0681480590877928,1.18128848181838,1.37860465466716,1.62164348814223
0,0.5,0.05,NA,NA,NA,-0.16772175821137,0.0233042426450329,0.218124993919092,-0.0762332480182583,0.0288839819353102,0.136368955220782,-0.264410651234987,0.0496033888416459,0.442979245446438,-0.100423975693834,-0.00353641121778213,0.0983819476250215,1.38917278918477,1.69651304527725,2.09924811143185
0.1,0.25,-0.05,NA,NA,NA,-0.168786015872641,0.0252206432870931,0.211052828011409,0.0528975256748195,0.135117872799891,0.222800345275581,0.109524433733622,0.518548455408253,0.935920515333018,-0.304519051361022,-0.160645806986726,-0.0305076942334322,1.49250947372968,1.75589968474033,2.09582850703509
0.5,-0.5,0,NA,NA,NA,-0.157040955265914,0.0331056559954988,0.21604167228497,0.311777490352426,0.41462597433055,0.522495317007549,-0.43162265433792,-0.0504852809213421,0.304771657298936,-0.0489585180535839,0.0962576414917098,0.236398136441719,1.38457943172314,1.63849975831588,1.93454131986894
0.5,0,-0.1,NA,NA,NA,-0.17023198557439,0.0274664489679644,0.225478720769617,0.300552682847021,0.399086128641098,0.51356538948294,0.0673964352198336,0.333498199471278,0.558531704042009,-0.137905781413397,-0.0313892319394109,0.0596047124993597,1.41862676311622,1.67268127623607,1.97206093411716
0.2,0.25,-0.05,NA,NA,NA,-0.164589955846695,0.0229618207367045,0.212696052676691,0.0320640341610765,0.117274116389059,0.203569369791009,-0.0319412804316503,0.168402935579011,0.405979257314178,-0.186620924697275,-0.111057155675903,-0.0406298798683295,1.39206428757295,1.63462428384488,1.93571030075679
0.3,-0.25,0.1,NA,NA,NA,-0.160159841507735,0.0341519532416928,0.228408278812408,0.158459366631867,0.247085145082597,0.35097113965467,-0.386570485525226,-0.112653031289913,0.205369117823086,-0.021232553918199,0.0779598667702348,0.194817185694828,1.47584744528691,1.74562975237534,2.09553112698663
0.3,-0.5,0,NA,NA,NA,-0.173279146871087,0.0292810947303681,0.229249160489114,0.0926263901664518,0.183052901509503,0.282293250380595,-0.51070745858903,-0.20843318778246,0.0648492229983355,-0.0953340303087413,0.0070286631669714,0.113502820225839,1.47405332776818,1.73339882322388,2.06835399907969
0.1,-0.5,0,NA,NA,NA,-0.170174575809413,0.0225087322208117,0.218733974509728,-0.101651651633872,-0.00376367489232564,0.0917665439574111,-0.526101071418019,-0.279910925562891,-0.0350731902957304,-0.0316539747767798,0.0538673352988588,0.140123799431841,1.41252924685225,1.67110003974404,1.99208317387481
0,-0.25,0.05,NA,NA,NA,-0.173475792276472,0.022893296165437,0.219863246815474,-0.0923772359036941,-0.0102588129950122,0.0731213296051641,-0.699908243908217,-0.35246483648725,0.042222319608217,-0.0676231565145506,0.0386242700789228,0.147829301021778,1.48064539494989,1.76668169563636,2.1176402128699
0.1,0.5,-0.05,NA,NA,NA,-0.165201718862591,0.0242025341290473,0.217543638318056,0.00523371358843574,0.0968215653246909,0.189547152469318,-0.0318532411403548,0.301040198316619,0.642872586574297,-0.19063162152998,-0.0902905939297556,0.00611176958574136,1.42458315399485,1.68370954822222,2.00802672176616
0,0.25,-0.1,NA,NA,NA,-0.169478458259263,0.0274046025175946,0.225055307550245,-0.101843147138984,-0.0182252418018742,0.0679608664264432,-0.123833628745523,0.105341687863692,0.324838807044261,-0.108710106103548,-0.04529908593656,0.012268671750388,1.50084991045786,1.76554845207966,2.10039231564958
0.4,0,-0.1,NA,NA,NA,-0.175163886081168,0.0190020857943745,0.213368729749729,0.203777552597959,0.29700257288338,0.394232683000132,-0.36138877265613,0.0105382168586279,0.421267775950652,-0.148383423218416,-0.0231986082399618,0.1106002253108,1.39036304144333,1.64589984537351,1.9561503306891
0.3,0,0.1,NA,NA,NA,-0.153148968870115,0.0396918791078488,0.228676427351624,0.16345285516531,0.260893252686319,0.364971252156652,-0.380826916557059,0.161433839205777,0.627669408082059,0.0274291447935864,0.190048028378281,0.346620072004061,1.51544646017515,1.79353591640762,2.13715607788779
0.5,0.25,-0.05,NA,NA,NA,-0.176058331406807,0.0195006170036614,0.217368345322783,0.38937227337159,0.489421396380026,0.594188575040623,-0.0408282930300653,0.223464548374886,0.507556160795132,-0.177204471599008,-0.0703865865665902,0.0448193401754903,1.33253810040853,1.56743923962501,1.87111225353218
0.1,-0.25,0.05,NA,NA,NA,-0.163233970509743,0.0310363580927101,0.229088486861461,0.0526425777334225,0.146778080261087,0.250160728021185,-0.838054231953971,-0.308574004430664,0.121554854093267,-0.199121760637926,-0.034290959309286,0.119190762623561,1.39165860948487,1.65349880947243,1.99291728355051
0,-0.25,0,NA,NA,NA,-0.171530360082521,0.0176813908146974,0.206140853251404,0.0398008307303879,0.135953874663727,0.226245389170441,-0.532546623795989,-0.26798862984948,0.000326807595738604,-0.111137852551952,-0.0278452447981556,0.0529923294439784,1.24653105250876,1.49040686862393,1.78129540186117
0.5,0.25,0,NA,NA,NA,-0.149480725680125,0.0597710310976459,0.2506119310743,0.343202682452827,0.445199359314947,0.567407036901227,-0.023431750431539,0.246094464921826,0.518609819717266,-0.0926190558491852,0.0126469576964314,0.116717042388039,1.18156682117653,1.39317709338588,1.66643929121684
0,0.5,-0.05,NA,NA,NA,-0.177339470735803,0.0191112937031524,0.213381731877294,-0.155920594060813,-0.0710336825185953,0.00857839172484669,-0.0387634460364823,0.186048386525152,0.408546012868045,-0.14714141325872,-0.0807903636004409,-0.013160058092751,1.24997015268342,1.47865676737736,1.76873484616106
0.4,-0.5,0,NA,NA,NA,-0.162185303904162,0.0341873440516041,0.226021978035123,0.25548252766522,0.353844492395588,0.465213511211872,-0.640214313011766,-0.24332331257263,0.0617523557272281,-0.0600345839185262,0.0651780244708958,0.159095401923132,1.39776860600611,1.66217348910736,2.00788056073154
0.2,0,-0.1,NA,NA,NA,-0.174936103202005,0.0193076955736372,0.213300230671118,0.145991189202786,0.226198221601724,0.322314797259196,-0.263733008389933,0.00999907220362107,0.307811225955158,-0.200514545343166,-0.101104327228858,-0.00640420929475197,1.33570201853041,1.57012484317185,1.85244130290437
0.4,0.5,-0.05,NA,NA,NA,-0.176850690013916,0.019329413029914,0.223711538422253,0.207767666916401,0.291897046215132,0.386550973952773,0.147836832408705,0.514230685575394,0.871908030997667,-0.121957121690166,0.00289225132000096,0.131292566908916,1.20840324891263,1.42459726482497,1.66758597402512
0.3,0.25,-0.05,NA,NA,NA,-0.169742481263634,0.0235162385284935,0.210633539986298,0.165769099582033,0.250460919582312,0.34684556722759,-0.251097703581101,-0.041300140775685,0.19360146278544,-0.137216926659871,-0.0732489436789439,-0.00602155488241102,1.37947954652078,1.62124419558557,1.91250842391194
0.2,-0.5,0.1,NA,NA,NA,-0.16735321571147,0.0228360211660723,0.2139148976302,0.154492871718841,0.246095726805915,0.345252753743163,-0.58170124467069,-0.155007488480958,0.311907745960718,-0.0508990511609304,0.114000649120096,0.302550761476952,1.33502755395556,1.57359793313128,1.87583854651657
0.1,-0.5,0.1,NA,NA,NA,-0.19047695021605,0.0151897390463677,0.223426175249587,-0.027603792147824,0.060193033749238,0.147701852004781,-0.938906333625641,-0.583209909645455,-0.250852316185941,0.0368162300095121,0.156697663451153,0.283525953734555,1.41283786108233,1.65748830198359,1.9630327923353
0.4,0.25,-0.05,NA,NA,NA,-0.171787752713721,0.0220356230670407,0.213502282691095,0.203785757825047,0.291314476932605,0.381630536332858,-0.0648817869338736,0.181195981890249,0.420723916214671,-0.187128469500626,-0.0957072401747424,-0.0135754663083106,1.36081568671974,1.58525437101473,1.87181981533702
0.4,-0.5,0.1,NA,NA,NA,-0.176437173140104,0.0119007749317886,0.203433048373207,0.261617403841949,0.35084147933209,0.447047416360009,-0.735225880472963,-0.385349348527243,-0.049505999126155,-0.060337057259371,0.0630820139200723,0.184686410098892,1.32197546003089,1.54915212771812,1.82062866235746
0.5,0.5,-0.05,NA,NA,NA,-0.171872701351385,0.0172516238384764,0.207194292377799,0.25695858495918,0.350978736686128,0.450500369032654,0.0563278186606406,0.401203878277633,0.769440226810093,-0.206189532868956,-0.089301263768109,0.0312160457470244,1.33996014438544,1.57325501811957,1.86738706359535
0.5,-0.5,0.1,NA,NA,NA,-0.158604317437487,0.0305487371841201,0.227250387039365,0.346256361327905,0.446170513343469,0.55805038102924,-0.584226248856703,-0.287850788412288,0.0263770085542847,-0.0453574620497603,0.0886818610850219,0.227933666392552,1.35630231141704,1.59485004056986,1.87850231462857
0,-0.25,0.1,NA,NA,NA,-0.167735811630128,0.0246248885116195,0.218176404946941,-0.14402218379346,-0.0653364592885514,0.0142655566701366,-0.390941184942423,-0.109615633932511,0.145564287499008,0.0352449755547604,0.119412934044157,0.21066470830525,1.24198701731796,1.46534531454702,1.72967446681426
0.2,0.5,-0.05,NA,NA,NA,-0.16191873128848,0.0282093975764877,0.219686627546052,0.104942205598224,0.185609650012444,0.276756566110165,-0.176567541109067,0.106521696581516,0.414930791988319,-0.0824203950820927,0.00356105438704734,0.0964583769819298,1.42074343100526,1.66623283900265,1.96475194280416
0.3,-0.5,0.1,NA,NA,NA,-0.166778645680663,0.027807697631066,0.22117219376016,0.221751417240647,0.322833413760582,0.431440350930121,-0.473858025020738,-0.254788867077993,-0.0398122314573204,0.0132989422562564,0.0907680484628344,0.170500687818914,1.56360551815781,1.85242818017621,2.21195124081555
0.3,0.5,-0.05,NA,NA,NA,-0.171738538971841,0.0247992271731949,0.216949030230253,0.18048984329603,0.269605067362375,0.365910624099978,-0.0977689537284447,0.327754741238886,0.737845581349075,-0.194430197844568,-0.0756319433346426,0.0415649503950395,1.40458994333172,1.65736658481256,1.99365027189804
0.4,0,0.1,NA,NA,NA,-0.148187593313789,0.0418667715095493,0.234271838668907,0.25519148050775,0.354421221272282,0.461981906602222,-0.302984688669164,-0.0586002977400517,0.208491502231732,0.0295456135670541,0.128352060982594,0.235592646337126,1.43680552957945,1.69247389903533,2.00149433186951
0.1,0,0,NA,NA,NA,-0.163666260296088,0.0333411465645199,0.225579176933328,-0.0314081610495166,0.0922905275726745,0.227716395845442,-2.23235398702033,-0.585414761367707,0.0261581549203321,-0.23577548582965,0.0599609767890284,0.305863597164612,1.1777810845926,1.50483445829901,1.94168598497289
0.5,0.25,0.1,NA,NA,NA,-0.167142609108831,0.0178970663198602,0.205345968134887,0.325234394699558,0.421398087981128,0.528081844827257,0.0683109249073131,0.431068136520676,0.721589767797284,-0.00856066952375005,0.126553175612397,0.25598449070865,1.27258736430058,1.49051631304636,1.75673916479637
0,0.25,0.1,NA,NA,NA,-0.182214071143433,0.0200505432418178,0.213295167241158,-0.06087127780473,0.0189283394866704,0.0945242254270116,-0.270493286965175,0.065022857170874,0.390347414029123,-0.034600044286503,0.0702237516728987,0.176172753825002,1.27655404387445,1.49529310948947,1.78202914236527
0.2,0.25,0.1,NA,NA,NA,-0.173270271461778,0.0151117909617181,0.218387819163869,0.142887092729576,0.242284767823886,0.349439681794276,-0.322611542647674,0.102122626339799,0.524617441778241,-0.215503179803338,-0.0736560348961536,0.0632601668159197,1.49540272202626,1.78229872005174,2.14648184171425
0.4,0.25,0.1,NA,NA,NA,-0.18866193016953,0.0132078977106033,0.205980960450598,0.202578641412536,0.293423826849192,0.391381926203159,-0.11286170672016,0.114087978159926,0.355198927094843,-0.0168008846881183,0.0619222859041761,0.150374126163712,1.34800703929542,1.58817148551295,1.88508006403139
0.5,0,0.1,NA,NA,NA,-0.164968626955421,0.0233275251792611,0.20693205189569,0.398268443621387,0.512391805304101,0.634761779587367,-0.0349405787174239,0.17970632972168,0.368613182679122,0.0461504867557014,0.130502936666048,0.207151497684281,1.37459116465204,1.62605892615068,1.95628697870536
0.1,0.25,0.1,NA,NA,NA,-0.184239731794233,0.00694338441486836,0.208760970428836,0.0364702275606701,0.117953972443225,0.209726857976854,-0.0458371371057944,0.147287181480603,0.340198272140212,0.0724353830643893,0.133634663363361,0.204014952720877,1.42126252639909,1.68320099570761,1.97928872358404
0.3,0.25,0.1,NA,NA,NA,-0.165706419695689,0.0327120153198462,0.223079380675767,0.119827964376261,0.202750095313374,0.294397710288252,-0.504769422767522,-0.128104421680452,0.245314054250516,-0.200210869753792,-0.0518934675113789,0.0800900816954407,1.32000950062554,1.54228610851043,1.82335856508189
